ht_id,gr_no,formclass_id,dating_from,dating_to,start_date,end_date,centroid
23251,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24235,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24278,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24279,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24280,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24281,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24282,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24283,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24284,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24285,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24286,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
24287,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
28853,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
28905,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
32340,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
34797,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
34855,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
36196,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
36197,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
36198,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
36618,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
36956,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
36970,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37091,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37106,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37107,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37170,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37171,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37255,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37276,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37277,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37278,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37279,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37280,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37281,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
37285,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
32262,G0280.150,1085,Ramses IV. Usermaatre-Setepenamun,Ramses IV. Usermaatre-Setepenamun,-1156.0,-1150.0,-1153.0
27413,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses V. Usermaatre-Secheperenre,-1156.0,-1146.0,-1151.0
17140,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses VII. Usermaatre-Meriamun-Setepenre,-1156.0,-1131.0,-1143.5
17141,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses VII. Usermaatre-Meriamun-Setepenre,-1156.0,-1131.0,-1143.5
17142,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses VII. Usermaatre-Meriamun-Setepenre,-1156.0,-1131.0,-1143.5
17143,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,Ramses VII. Usermaatre-Meriamun-Setepenre,-1156.0,-1131.0,-1143.5
33229,G0280.100,1084,Ramses VI. Nebmaatre-Meriamun,Ramses VI. Nebmaatre-Meriamun,-1145.0,-1139.0,-1142.0
33230,G0280.100,1084,Ramses VI. Nebmaatre-Meriamun,Ramses VI. Nebmaatre-Meriamun,-1145.0,-1139.0,-1142.0
33231,G0280.100,1084,Ramses VI. Nebmaatre-Meriamun,Ramses VI. Nebmaatre-Meriamun,-1145.0,-1139.0,-1142.0
43713,G0280.100,1084,Ramses VII. Usermaatre-Meriamun-Setepenre,Ramses VII. Usermaatre-Meriamun-Setepenre,-1138.0,-1131.0,-1134.5
10440,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
10441,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
10507,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
10508,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
10509,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
10842,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
23361,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
23362,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
23363,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
23364,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
25168,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
31356,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
33531,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
43204,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
43205,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
43359,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
44713,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
44870,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
44871,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
44872,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50090,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50091,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50092,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50130,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50131,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50146,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50147,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50289,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50616,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50617,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
50985,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
51990,G0280.100,1084,20. Dynastie,20. Dynastie,-1189.0,-1077.0,-1133.0
10564,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
10565,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
10566,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
10567,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
10568,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
27922,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
27976,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
32962,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
32963,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
32964,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
32965,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
32966,G0280.100,1084,Ramses IX. Neferkare-Setepenre,Ramses IX. Neferkare-Setepenre,-1129.0,-1111.0,-1120.0
29841,G0280.100,1084,Ramses IV. Usermaatre-Setepenamun,20. Dynastie,-1156.0,-1077.0,-1116.5
17960,G0280.050,1083,Psusennes I. Aacheperre-Setepenamun,Psusennes I. Aacheperre-Setepenamun,-1051.0,-1006.0,-1028.5
17965,G0280.050,1083,Psusennes I. Aacheperre-Setepenamun,Psusennes I. Aacheperre-Setepenamun,-1051.0,-1006.0,-1028.5
10748,G0280.100,1084,Psusennes I. Aacheperre-Setepenamun,Psusennes I. Aacheperre-Setepenamun,-1051.0,-1006.0,-1028.5
10824,G0280.100,1084,Psusennes I. Aacheperre-Setepenamun,Psusennes I. Aacheperre-Setepenamun,-1051.0,-1006.0,-1028.5
17943,G0280.050,1083,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17945,G0280.050,1083,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17947,G0280.050,1083,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17950,G0280.050,1083,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17952,G0280.050,1083,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17954,G0280.050,1083,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17955,G0280.050,1083,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17956,G0280.050,1083,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17957,G0280.050,1083,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17946,G0280.025,1228,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17962,G0280.025,1228,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17963,G0280.025,1228,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
17964,G0280.025,1228,21. Dynastie,21. Dynastie,-1069.0,-943.0,-1006.0
41819,G0280.050,1083,Siamun Netjerycheperre-Setepenamun,Siamun Netjerycheperre-Setepenamun,-986.0,-968.0,-977.0
17961,G0280.050,1083,Psusennes II. Titcheperure,Psusennes II. Titcheperure,-967.0,-944.0,-955.5
17968,G0280.025,1228,Psusennes II. Titcheperure,Psusennes II. Titcheperure,-967.0,-944.0,-955.5
9667,G0280.050,1083,22.–23. Dynastie,22.–23. Dynastie,-943.0,-728.0,-835.5
9668,G0280.050,1083,22.–23. Dynastie,22.–23. Dynastie,-943.0,-728.0,-835.5
9686,G0280.050,1083,22.–23. Dynastie,22.–23. Dynastie,-943.0,-728.0,-835.5
9687,G0280.050,1083,22.–23. Dynastie,22.–23. Dynastie,-943.0,-728.0,-835.5
9684,G0280.100,1084,22.–23. Dynastie,22.–23. Dynastie,-943.0,-728.0,-835.5
9685,G0280.100,1084,22.–23. Dynastie,22.–23. Dynastie,-943.0,-728.0,-835.5
9693,G0280.100,1084,22.–23. Dynastie,22.–23. Dynastie,-943.0,-728.0,-835.5
9694,G0280.100,1084,22.–23. Dynastie,22.–23. Dynastie,-943.0,-728.0,-835.5
9718,G0280.100,1084,Apries Haaibre,Apries Haaibre,-589.0,-570.0,-579.5
9719,G0280.100,1084,Apries Haaibre,Apries Haaibre,-589.0,-570.0,-579.5
9735,G0280.100,1084,Dareios I. Setutre,Dareios I. Setutre,-521.0,-486.0,-503.5
9736,G0280.100,1084,Dareios I. Setutre,Dareios I. Setutre,-521.0,-486.0,-503.5
9917,G0280.100,1084,Alexander IV.,Alexander IV.,-317.0,-310.0,-313.5
9918,G0280.100,1084,Alexander IV.,Alexander IV.,-317.0,-310.0,-313.5
9919,G0280.100,1084,Alexander IV.,Alexander IV.,-317.0,-310.0,-313.5
9760,G0280.100,1084,Argeaden („Makedonierzeit“),Ptolemäerzeit,-332.0,-30.0,-181.0
9761,G0280.100,1084,Argeaden („Makedonierzeit“),Ptolemäerzeit,-332.0,-30.0,-181.0
16441,G0280.100,1084,Alexander der Große,Ptolemäerzeit,-332.0,-30.0,-181.0
16686,G0280.100,1084,Alexander der Große,Ptolemäerzeit,-332.0,-30.0,-181.0
16820,G0280.100,1084,Alexander der Große,Ptolemäerzeit,-332.0,-30.0,-181.0
49782,G0280.100,1084,Ptolemaios VI. Philometor,Ptolemaios IX. Soter II. (1. Regierungszeit in Ägypten),-180.0,-107.0,-143.5
49783,G0280.100,1084,Ptolemaios VI. Philometor,Ptolemaios IX. Soter II. (1. Regierungszeit in Ägypten),-180.0,-107.0,-143.5
9985,G0280.100,1084,Augustus,Augustus,-27.0,14.0,-6.5
9986,G0280.100,1084,Augustus,Augustus,-27.0,14.0,-6.5
10677,G0280.100,1084,Augustus,Augustus,-27.0,14.0,-6.5
10678,G0280.100,1084,Augustus,Augustus,-27.0,14.0,-6.5
10679,G0280.100,1084,Augustus,Augustus,-27.0,14.0,-6.5
10717,G0280.100,1084,Ptolemaios XIV.,Claudius,-47.0,54.0,3.5
10718,G0280.100,1084,Ptolemaios XIV.,Claudius,-47.0,54.0,3.5
10020,G0280.100,1084,Nero,Nero,54.0,68.0,61.0
10021,G0280.100,1084,Nero,Nero,54.0,68.0,61.0
10630,G0280.100,1084,Hadrian,Hadrian,117.0,138.0,127.5
10631,G0280.100,1084,Hadrian,Hadrian,117.0,138.0,127.5
10632,G0280.100,1084,Hadrian,Hadrian,117.0,138.0,127.5
10078,G0280.100,1084,Trajan,Antoninus Pius,98.0,161.0,129.5
10079,G0280.100,1084,Trajan,Antoninus Pius,98.0,161.0,129.5
